EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
GOOGLE INC,BUSINESS INTELLIGENCE ANALYST,130000,"SUNNYVALE, CA",06/01/2015,06/08/2015,CERTIFIED
GOOGLE INC,BUSINESS INTELLIGENCE ANALYST,138000,"SUNNYVALE, CA",02/05/2015,02/11/2015,CERTIFIED
GOOGLE INC,"BUSINESS INTELLIGENCE ANALYST, FINANCE",124000,"SUNNYVALE, CA",08/13/2015,09/07/2015,CERTIFIED
GOOGLE INC,BUSINESS INTELLIGENCE ANALYSTS,82500,"MOUNTAIN VIEW, CA",07/29/2013,01/10/2014,CERTIFIED
GOOGLE INC,BUSINESS INTELLIGENCE ASSOCIATE,86000,"MOUNTAIN VIEW, CA",11/24/2014,12/29/2014,CERTIFIED
GOOGLE INC,BUSINESS INTELLIGENCE DEVELOPER,95000,"MOUNTAIN VIEW, CA",08/22/2014,10/06/2014,CERTIFIED
GOOGLE INC,BUSINESS INTELLIGENCE DEVELOPER,115000,"MOUNTAIN VIEW, CA",10/23/2014,12/01/2014,CERTIFIED
GOOGLE INC,BUSINESS INTELLIGENCE MANAGER,127700,"MOUNTAIN VIEW, CA",02/23/2015,08/21/2015,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ANALYST,145000,"MOUNTAIN VIEW, CA",10/03/2012,10/29/2012,WITHDRAWN
GOOGLE INC,BUSINESS OPERATIONS ANALYST/ASSOCIATE,115000,"MOUNTAIN VIEW, CA",05/02/2011,07/15/2011,WITHDRAWN
GOOGLE INC,BUSINESS OPERATIONS AND STRATEGY ASSOCIATE,120000,"MOUNTAIN VIEW, CA",03/10/2014,08/19/2014,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,95000,"MOUNTAIN VIEW, CA",02/03/2014,03/24/2014,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,95000,"MOUNTAIN VIEW, CA",08/05/2014,09/01/2014,DENIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,95000,"MOUNTAIN VIEW, CA",08/12/2014,09/01/2014,DENIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,95000,"MOUNTAIN VIEW, CA",08/19/2014,09/01/2014,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,115000,"MOUNTAIN VIEW, CA",09/26/2012,09/27/2012,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,115000,"MOUNTAIN VIEW, CA",01/10/2013,06/24/2013,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,115000,"MOUNTAIN VIEW, CA",03/13/2013,09/10/2013,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,119000,"MOUNTAIN VIEW, CA",06/09/2014,10/01/2014,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,120000,"MOUNTAIN VIEW, CA",02/26/2015,08/13/2015,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,130000,"MOUNTAIN VIEW, CA",03/04/2014,06/14/2014,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,138000,"MOUNTAIN VIEW, CA",08/08/2013,02/01/2014,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,145000,"MOUNTAIN VIEW, CA",11/14/2014,05/04/2015,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,145000,"MOUNTAIN VIEW, CA",03/20/2014,09/19/2014,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,145000,"MOUNTAIN VIEW, CA",10/03/2012,10/29/2012,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,145000,"MOUNTAIN VIEW, CA",01/29/2013,07/11/2013,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,152775,"MOUNTAIN VIEW, CA",10/21/2014,04/16/2015,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,156600,"MOUNTAIN VIEW, CA",03/13/2015,07/18/2015,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS ASSOCIATE,179000,"MOUNTAIN VIEW, CA",07/16/2014,09/11/2014,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS PRINCIPAL,190000,"MOUNTAIN VIEW, CA",03/17/2015,04/13/2015,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS PRINCIPAL,190000,"MOUNTAIN VIEW, CA",04/01/2015,04/13/2015,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS PRINCIPAL,190000,"MOUNTAIN VIEW, CA",04/14/2015,04/20/2015,CERTIFIED
GOOGLE INC,BUSINESS OPERATIONS PROGRAM MANAGER,150000,"MOUNTAIN VIEW, CA",09/12/2014,09/29/2014,CERTIFIED
GOOGLE INC,BUSINESS PRODUCT MANAGER,125000,"CAMBRIDGE, MA",01/31/2013,07/29/2013,CERTIFIED
GOOGLE INC,BUSINESS PRODUCT MANAGER,142800,"MOUNTAIN VIEW, CA",05/06/2013,05/06/2013,CERTIFIED
GOOGLE INC,BUSINESS PRODUCT MANAGER,150030,"MOUNTAIN VIEW, CA",08/27/2014,10/11/2014,CERTIFIED
GOOGLE INC,BUSINESS PRODUCT MANAGER,160000,"MOUNTAIN VIEW, CA",04/29/2013,10/01/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEM ANALYST,127000,"MOUNTAIN VIEW, CA",05/20/2014,06/09/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEM INTEGRATOR,86000,"BOULDER, CO",05/20/2014,10/10/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEM INTEGRATOR,89300,"NEW YORK, NY",04/06/2015,06/25/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEM INTEGRATOR,117500,"MOUNTAIN VIEW, CA",09/08/2014,02/13/2015,DENIED
GOOGLE INC,BUSINESS SYSTEM INTEGRATOR,120000,"MOUNTAIN VIEW, CA",06/03/2014,06/13/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS ANALYST,95000,"MOUNTAIN VIEW, CA",11/14/2013,12/02/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS ANALYST,100000,"SUNNYVALE, CA",07/07/2015,08/24/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS ANALYST,130000,"SUNNYVALE, CA",05/14/2015,06/29/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS ANALYST,130000,"MOUNTAIN VIEW, CA",07/24/2014,08/04/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS ANALYST,135000,"MOUNTAIN VIEW, CA",09/09/2014,09/15/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS ANALYST,135000,"MOUNTAIN VIEW, CA",09/12/2014,09/15/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS ANALYST,140000,"SUNNYVALE, CA",08/27/2015,09/28/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS ANALYST,160000,"MOUNTAIN VIEW, CA",10/16/2014,10/17/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS ANALYST,160000,"MOUNTAIN VIEW, CA",11/19/2014,04/02/2015,WITHDRAWN
GOOGLE INC,BUSINESS SYSTEMS DEVELOPER,95800,"MOUNTAIN VIEW, CA",08/21/2014,11/10/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS ENGINEER,98800,"NEW YORK, NY",05/21/2015,10/01/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,64605,"MOUNTAIN VIEW, CA",03/14/2013,09/13/2013,DENIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,64605,"MOUNTAIN VIEW, CA",03/20/2013,09/19/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,74000,"MOUNTAIN VIEW, CA",03/13/2013,09/04/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,85000,"MOUNTAIN VIEW, CA",02/19/2014,07/31/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,85000,"MOUNTAIN VIEW, CA",03/09/2013,08/28/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,90000,"MOUNTAIN VIEW, CA",12/10/2013,01/06/2014,DENIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,90000,"MOUNTAIN VIEW, CA",12/17/2013,01/06/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,90000,"MOUNTAIN VIEW, CA",03/11/2014,09/04/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,90000,"MOUNTAIN VIEW, CA",07/11/2014,08/18/2014,WITHDRAWN
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,90000,"MOUNTAIN VIEW, CA",07/11/2014,08/18/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,92000,"SUNNYVALE, CA",02/24/2015,08/20/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,95000,"MOUNTAIN VIEW, CA",04/02/2014,04/21/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,95000,"MOUNTAIN VIEW, CA",08/13/2014,09/15/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,95000,"MOUNTAIN VIEW, CA",09/17/2014,10/13/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,95000,"MOUNTAIN VIEW, CA",11/02/2012,12/03/2012,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,95000,"NEW YORK, NY",01/25/2013,03/11/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,95000,"MOUNTAIN VIEW, CA",06/20/2013,07/15/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,98500,"NEW YORK, NY",02/01/2014,02/01/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,100000,"SUNNYVALE, CA",01/16/2015,01/19/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,100000,"SUNNYVALE, CA",02/24/2015,08/21/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,100000,"SUNNYVALE, CA",04/06/2015,04/07/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,100000,"SUNNYVALE, CA",07/08/2015,08/24/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,100000,"MOUNTAIN VIEW, CA",10/30/2013,12/09/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,100000,"NEW YORK, NY",03/28/2014,09/27/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,100000,"MOUNTAIN VIEW, CA",08/11/2014,08/18/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,101000,"SUNNYVALE, CA",06/10/2015,08/03/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,101000,"MOUNTIAN VIEW, CA",08/19/2013,09/09/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,102177,"MOUNTAIN VIEW, CA",10/21/2013,03/14/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,104000,"NEW YORK, NY",02/11/2015,06/18/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,105000,"MOUNTAIN VIEW, CA",10/04/2012,11/12/2012,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,105000,"MOUNTAIN VIEW, CA",06/27/2013,07/22/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,106340,"MOUNTAIN VIEW, CA",05/28/2014,10/01/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,110000,"MOUNTAIN VIEW, CA",08/08/2013,09/16/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,112000,"SUNNYVALE, CA",09/11/2015,09/11/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,112000,"PALO ALTO, CA",09/22/2015,10/12/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,112270,"MOUNTAIN VIEW, CA",03/19/2015,09/05/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,115000,"SUNNYVALE, CA",12/29/2014,12/29/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,115000,"SUNNYVALE, CA",09/22/2015,03/20/2016,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,115000,"MOUNTAIN VIEW, CA",06/16/2014,11/20/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,115000,"MOUNTAIN VIEW, CA",06/26/2014,11/11/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,115000,"MOUNTAIN VIEW, CA",08/29/2014,10/01/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,116000,"SUNNYVALE, CA",06/30/2015,08/07/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,117500,"MOUNTAIN VIEW, CA",09/17/2014,02/13/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,119000,"SUNNYVALE, CA",04/08/2015,04/08/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,120000,"MOUNTAIN VIEW, CA",02/13/2015,03/04/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,120000,"MOUNTAIN VIEW, CA",11/20/2012,12/03/2012,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,123900,"NEW YORK, NY",06/24/2014,10/01/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,124500,"MOUNTAIN VIEW, CA",07/30/2015,10/01/2015,DENIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,124500,"MOUNTAIN VIEW, CA",08/06/2015,10/01/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,125000,"MOUNTAIN VIEW, CA",02/21/2015,08/13/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,125000,"SANTA CLARA, CA",03/27/2015,03/30/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,125000,"MOUNTAIN VIEW, CA",07/05/2015,08/24/2015,DENIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,125000,"MOUNTAIN VIEW, CA",07/08/2015,08/24/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,125000,"MOUNTAIN VIEW, CA",07/16/2015,11/23/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,125000,"MOUNTAIN VIEW, CA",03/03/2014,03/31/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,125000,"MOUNTAIN VIEW, CA",03/05/2014,08/26/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,125000,"MOUNTAIN VIEW, CA",03/24/2014,04/28/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,125000,"MOUNTAIN VIEW, CA",10/05/2012,10/12/2012,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,130000,"MOUNTAIN VIEW, CA",10/28/2014,11/24/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,130000,"MOUNTAIN VIEW, CA",11/13/2014,12/08/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,130000,"MOUNTAIN VIEW, CA",05/15/2014,06/23/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,132000,"SUNNYVALE, CA",03/11/2015,07/19/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,132900,"NEW YORK, NY",05/13/2015,10/01/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,135000,"SUNNYVALE, CA",03/20/2015,04/06/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,135000,"SUNNYVALE, CA",06/11/2015,06/12/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,135000,"SUNNYVALE, CA",07/27/2015,09/11/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,135000,"MOUNTAIN VIEW, CA",04/08/2014,07/18/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,135000,"MOUNTAIN VIEW, CA",10/24/2012,11/05/2012,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,135000,"MOUNTAIN VIEW, CA",05/01/2013,05/20/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,143800,"MOUNTAIN VIEW, CA",03/16/2011,09/14/2011,WITHDRAWN
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,150000,"MOUNTAIN VIEW, CA",01/26/2015,06/29/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,150000,"MOUNTAIN VIEW, CA",03/18/2014,09/17/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,150000,"MOUNTAIN VIEW, CA",03/18/2014,09/08/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,150000,"MOUNTAIN VIEW, CA",03/18/2014,09/17/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,150000,"MOUNTAIN VIEW, CA",03/28/2014,06/30/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,150000,"MOUNTAIN VIEW, CA",04/03/2014,05/08/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,150000,"MOUNTAIN VIEW, CA",09/05/2013,09/23/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,153000,"SUNNYVALE, CA",03/04/2015,08/24/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,154500,"MOUNTAIN VIEW, CA",02/08/2013,05/01/2013,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,155000,"SUNNYVALE, CA",05/04/2015,05/11/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,155000,"MOUNTAIN VIEW, CA",05/04/2015,05/11/2015,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR,155000,"MOUNTAIN VIEW, CA",04/16/2014,09/02/2014,CERTIFIED
GOOGLE INC,BUSINESS SYSTEMS INTEGRATOR ANALYST,100000,"MOUNTAIN VIEW, CA",02/27/2014,03/24/2014,CERTIFIED
GOOGLE INC,CAPITAL ASSETS MANAGER,160000,"MOUNTAIN VIEW, CA",02/05/2013,07/29/2013,CERTIFIED
GOOGLE INC,CHROME APPLICATIONS ENGINEER,130245,"MOUNTAIN VIEW, CA",05/14/2015,10/29/2015,CERTIFIED
GOOGLE INC,CLIENT SERVICES MANAGER,110000,"NEW YORK, NY",12/12/2012,01/02/2013,CERTIFIED
GOOGLE INC,CLIENT TEAM LEAD,114360,"NEW YORK, NY",03/07/2013,09/05/2013,CERTIFIED
GOOGLE INC,CLIENT TEAM LEAD,114360,"NEW YORK, NY",03/07/2013,04/09/2013,CERTIFIED
GOOGLE INC,"COMMERCIALIZATION LEAD, AD EXCHANGE",119200,"NEW YORK, NY",06/18/2014,06/18/2014,CERTIFIED
GOOGLE INC,COMMERCIALIZATION PROJECT MANAGER,83600,"MOUNTAIN VIEW, CA",03/17/2014,09/16/2014,CERTIFIED
GOOGLE INC,"COMMERICALIZATION LEAD, AD EXCHANGE",119200,"NEW YORK, NY",09/12/2013,10/01/2013,CERTIFIED
GOOGLE INC,COMMODITY MANAGER,120000,"MOUNTAIN VIEW, CA",06/23/2015,08/17/2015,CERTIFIED
GOOGLE INC,COMMODITY/CONTRACT MANUFACTURING MANAGER,143000,"PALO ALTO, CA",03/20/2014,04/28/2014,CERTIFIED
GOOGLE INC,COMMUNICATIONS AND PUBLIC AFFAIRS DIRECTOR,265000,"MOUNTAIN VIEW, CA",05/06/2014,10/01/2014,CERTIFIED
GOOGLE INC,COMMUNITY GROUP MANAGER,175000,"MOUNTAIN VIEW, CA",04/22/2014,05/12/2014,CERTIFIED
GOOGLE INC,COMPENSATION ANALYST,87120,"SUNNYVALE, CA",08/17/2015,10/26/2015,DENIED
GOOGLE INC,COMPENSATION ANALYST,87120,"SUNNYVALE, CA",08/24/2015,10/26/2015,CERTIFIED
GOOGLE INC,COMPENSATION ASSOCIATE,89000,"MOUNTAIN VIEW, CA",07/10/2013,07/29/2013,CERTIFIED
GOOGLE INC,COMPENSATION MANAGER,175000,"MOUNTAIN VIEW, CA",01/13/2015,07/02/2015,CERTIFIED
GOOGLE INC,COMPENSATION PROJECT MANAGER,137000,"MOUNTAIN VIEW, CA",04/07/2014,07/02/2014,CERTIFIED
GOOGLE INC,COMPENSATION SPECIALIST,111000,"MOUNTAIN VIEW, CA",03/14/2013,09/13/2013,CERTIFIED
GOOGLE INC,COMPETITION AND PATENTS POLICY MANAGER,245000,"MOUNTAIN VIEW, CA",09/30/2014,12/08/2014,CERTIFIED
GOOGLE INC,COMPETITION AND PATENTS POLICY MANAGER,245000,"MOUNTAIN VIEW, CA",09/19/2014,12/08/2014,DENIED
GOOGLE INC,COMPETITION AND PATENTS POLICY MANAGER,245000,"MOUNTAIN VIEW, CA",09/25/2014,12/08/2014,DENIED
GOOGLE INC,COMPETITION AND PATENTS POLICY MANAGER,245000,"MOUNTAIN VIEW, CA",09/30/2014,12/08/2014,WITHDRAWN
GOOGLE INC,COMPONENT ENGINEER,123000,"MOUNTAIN VIEW, CA",07/07/2015,07/20/2015,CERTIFIED
GOOGLE INC,COMPUTER HARDWARE ENGINEER,118616,"MOUNTAIN VIEW, CA",08/26/2013,11/22/2013,CERTIFIED
GOOGLE INC,COMPUTER SYSTEMS ANALYST,131000,"MOUNTAIN VIEW, CA",05/17/2013,09/20/2013,CERTIFIED
GOOGLE INC,COMPUTER SYSTEMS ANALYST (ENTERPRISE ORDER MGMT SP,94500,"MOUNTAIN VIEW, CA",05/10/2013,10/02/2013,CERTIFIED
GOOGLE INC,CONSUMER OPERATIONS CONTENT AND USER EDUCATION SPE,85500,"MOUNTAIN VIEW, CA",12/12/2012,12/17/2012,CERTIFIED
GOOGLE INC,CONSUMER OPERATIONS STRATEGIST,95000,"MOUNTAIN VIEW, CA",09/23/2014,12/08/2014,CERTIFIED
GOOGLE INC,CONTENT AND USER EDUCATION SPECIALIST,87000,"MOUNTAIN VIEW, CA",04/21/2015,10/01/2015,CERTIFIED
GOOGLE INC,CONTRACT MANUFACTURING MANAGER,97000,"MOUNTAIN VIEW, CA",10/01/2012,10/08/2012,CERTIFIED
GOOGLE INC,CONTRACT MANUFACTURING MANAGER,110000,"MOUNTAIN VIEW, CA",03/13/2013,08/19/2013,CERTIFIED
GOOGLE INC,CONTRACT MANUFACTURING MANAGER,130000,"MOUNTAIN VIEW, CA",09/25/2014,03/19/2015,CERTIFIED
GOOGLE INC,CONTROL ENGINEER,137000,"PALO ALTO, CA",10/21/2014,11/03/2014,CERTIFIED
GOOGLE INC,CORPORATE COUNSEL,220000,"MOUNTAIN VIEW, CA",09/23/2013,10/14/2013,CERTIFIED
GOOGLE INC,CORPORATE COUNSEL,245000,"MOUNTAIN VIEW, CA",01/12/2015,05/19/2015,CERTIFIED
GOOGLE INC,"CORPORATE COUNSEL, COMMERCIAL",225000,"MOUNTAIN VIEW, CA",03/18/2013,09/11/2013,CERTIFIED
GOOGLE INC,CORPORATE ENGINEER,104000,"MOUNTAIN VIEW, CA",03/02/2015,03/24/2015,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,60008,"MOUNTAIN VIEW, CA",08/19/2013,09/09/2013,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,65000,"MOUNTAIN VIEW, CA",04/22/2014,04/22/2014,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,70000,"NEW YORK, NY",02/26/2015,08/20/2015,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,72571,"MOUNTAIN VIEW, CA",05/11/2015,09/09/2015,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,75587,"NEW YORK, NY",03/05/2013,08/14/2013,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,75587,"MOUNTAIN VIEW, CA",07/03/2013,10/01/2013,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,80000,"VENICE, CA",01/28/2015,02/23/2015,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,91200,"NEW YORK, NY",03/03/2014,08/25/2014,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,92000,"NEW YORK, NY",02/22/2013,08/12/2013,DENIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,92000,"NEW YORK, NY",02/26/2013,08/12/2013,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,107000,"NEW YORK, NY",02/24/2015,08/20/2015,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,110000,"NEW YORK, NY",03/14/2013,08/05/2013,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS ENGINEER,110000,"MOUNTAIN VIEW, CA",09/13/2013,10/01/2013,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS MANAGER,123000,"MOUNTAIN VIEW, CA",02/25/2014,06/01/2014,CERTIFIED
GOOGLE INC,CORPORATE OPERATIONS MANAGER,129200,"NEW YORK, NY",09/15/2015,09/23/2015,CERTIFIED
GOOGLE INC,CORPORATE OPERSTIONS ENGINEER,60008,"MOUNTAIN VIEW, CA",08/19/2013,09/09/2013,WITHDRAWN
GOOGLE INC,CREATIVE,100000,"SAN FRANCISCO, CA",11/19/2012,01/07/2013,CERTIFIED
GOOGLE INC,CREATIVE,100000,"NEW YORK, NY",02/26/2013,08/26/2013,CERTIFIED
GOOGLE INC,CREATIVE,102000,"PALO ALTO, CA",02/24/2015,08/20/2015,CERTIFIED
GOOGLE INC,CREATIVE (MOTION GRAPHIC DESIGNER),109739,"NEW YORK, NY",04/20/2015,04/30/2015,CERTIFIED
GOOGLE INC,CREATIVE LEAD,190000,"NEW YORK, NY",03/13/2013,04/08/2013,CERTIFIED
GOOGLE INC,CREATIVE STRATEGY MANAGER,142000,"CHICAGO, IL",02/23/2015,08/21/2015,CERTIFIED
GOOGLE INC,CUSTOMER INSIGHTS ANALYST,76000,"MOUNTAIN VIEW, CA",03/06/2013,09/03/2013,CERTIFIED
GOOGLE INC,CUSTOMER SOLUTIONS ENGINEER,95000,"NEW YORK, NY",07/01/2013,10/01/2013,WITHDRAWN
GOOGLE INC,CUSTOMER SOLUTIONS ENGINEER,95000,"NEW YORK, NY",07/02/2013,10/01/2013,CERTIFIED
